"transaction_id","date","product","category","quantity","price_per_unit","revenue"
196,2024-01-22,"Капучино","Кофе",3,220,660
196,2024-01-22,"Раф","Кофе",2,280,560
197,2024-02-22,"Маффин","Выпечка",3,150,450
198,2024-01-19,"Печенье","Выпечка",2,80,160
198,2024-01-19,"Сырник","Выпечка",3,200,600
198,2024-01-19,"Маффин","Выпечка",1,150,150
198,2024-01-19,"Мастер и Маргарита","Книги",2,600,1200
198,2024-01-19,"Сырник","Выпечка",3,200,600
199,2024-03-10,"Маффин","Выпечка",3,150,450
199,2024-03-10,"Эспрессо","Кофе",1,150,150
199,2024-03-10,"Раф","Кофе",2,280,560
199,2024-03-10,"Эспрессо","Кофе",3,150,450
199,2024-03-10,"Преступление и наказание","Книги",2,500,1000
200,2024-03-25,"Круассан","Выпечка",1,120,120
200,2024-03-25,"Маффин","Выпечка",3,150,450
200,2024-03-25,"Печенье","Выпечка",1,80,80
200,2024-03-25,"Круассан","Выпечка",1,120,120
200,2024-03-25,"Круассан","Выпечка",3,120,360
201,2024-02-20,"Сырник","Выпечка",1,200,200
202,2024-01-16,"Круассан","Выпечка",2,120,240
202,2024-01-16,"Круассан","Выпечка",1,120,120
202,2024-01-16,"Круассан","Выпечка",3,120,360
203,2024-03-07,"Преступление и наказание","Книги",2,500,1000
204,2024-01-14,"Война и мир","Книги",1,450,450
204,2024-01-14,"Печенье","Выпечка",3,80,240
205,2024-02-27,"Круассан","Выпечка",1,120,120
205,2024-02-27,"Эспрессо","Кофе",2,150,300
205,2024-02-27,"Капучино","Кофе",3,220,660
205,2024-02-27,"Сырник","Выпечка",2,200,400
205,2024-02-27,"Преступление и наказание","Книги",1,500,500
206,2024-02-26,"Маффин","Выпечка",3,150,450
206,2024-02-26,"Капучино","Кофе",3,220,660
207,2024-01-10,"Раф","Кофе",1,280,280
207,2024-01-10,"Раф","Кофе",2,280,560
207,2024-01-10,"Маффин","Выпечка",1,150,150
208,2024-03-26,"Эспрессо","Кофе",3,150,450
208,2024-03-26,"Американо","Кофе",1,180,180
209,2024-01-20,"Маффин","Выпечка",2,150,300
210,2024-02-23,"Эспрессо","Кофе",2,150,300
210,2024-02-23,"Печенье","Выпечка",1,80,80
210,2024-02-23,"Американо","Кофе",1,180,180
210,2024-02-23,"Сырник","Выпечка",1,200,200
211,2024-03-06,"Раф","Кофе",3,280,840
211,2024-03-06,"Преступление и наказание","Книги",2,500,1000
211,2024-03-06,"Капучино","Кофе",3,220,660
211,2024-03-06,"Круассан","Выпечка",3,120,360
212,2024-02-21,"Сырник","Выпечка",1,200,200
212,2024-02-21,"Печенье","Выпечка",3,80,240
212,2024-02-21,"Латте","Кофе",3,250,750
213,2024-03-16,"Круассан","Выпечка",3,120,360
213,2024-03-16,"Преступление и наказание","Книги",2,500,1000
213,2024-03-16,"Маффин","Выпечка",1,150,150
214,2024-03-17,"Печенье","Выпечка",1,80,80
214,2024-03-17,"Мастер и Маргарита","Книги",3,600,1800
214,2024-03-17,"Маффин","Выпечка",3,150,450
215,2024-01-12,"Сырник","Выпечка",1,200,200
216,2024-03-12,"Круассан","Выпечка",3,120,360
216,2024-03-12,"Сырник","Выпечка",2,200,400
217,2024-02-25,"Капучино","Кофе",2,220,440
217,2024-02-25,"Эспрессо","Кофе",1,150,150
217,2024-02-25,"Капучино","Кофе",2,220,440
217,2024-02-25,"Капучино","Кофе",1,220,220
218,2024-01-27,"Маффин","Выпечка",3,150,450
218,2024-01-27,"Латте","Кофе",2,250,500
218,2024-01-27,"Маффин","Выпечка",3,150,450
219,2024-01-30,"Круассан","Выпечка",2,120,240
220,2024-03-21,"Печенье","Выпечка",3,80,240
221,2024-01-05,"Латте","Кофе",3,250,750
221,2024-01-05,"Маффин","Выпечка",1,150,150
221,2024-01-05,"Эспрессо","Кофе",1,150,150
222,2024-03-03,"Сырник","Выпечка",3,200,600
222,2024-03-03,"Капучино","Кофе",2,220,440
223,2024-01-29,"Преступление и наказание","Книги",2,500,1000
223,2024-01-29,"Капучино","Кофе",1,220,220
224,2024-01-07,"Мастер и Маргарита","Книги",3,600,1800
225,2024-01-10,"Круассан","Выпечка",2,120,240
225,2024-01-10,"Американо","Кофе",1,180,180
225,2024-01-10,"Круассан","Выпечка",1,120,120
225,2024-01-10,"Мастер и Маргарита","Книги",2,600,1200
226,2024-02-15,"Сырник","Выпечка",2,200,400
226,2024-02-15,"Круассан","Выпечка",2,120,240
226,2024-02-15,"Круассан","Выпечка",1,120,120
226,2024-02-15,"Маффин","Выпечка",1,150,150
227,2024-01-31,"Сырник","Выпечка",3,200,600
227,2024-01-31,"Капучино","Кофе",2,220,440
227,2024-01-31,"Сырник","Выпечка",3,200,600
228,2024-01-28,"Раф","Кофе",3,280,840
229,2024-03-07,"Сырник","Выпечка",1,200,200
230,2024-02-12,"Преступление и наказание","Книги",1,500,500
230,2024-02-12,"Мастер и Маргарита","Книги",1,600,600
230,2024-02-12,"Сырник","Выпечка",1,200,200
231,2024-03-25,"Латте","Кофе",2,250,500
231,2024-03-25,"Круассан","Выпечка",1,120,120
231,2024-03-25,"Печенье","Выпечка",3,80,240
231,2024-03-25,"Сырник","Выпечка",1,200,200
232,2024-03-08,"Печенье","Выпечка",2,80,160
232,2024-03-08,"Сырник","Выпечка",1,200,200
233,2024-02-27,"Круассан","Выпечка",3,120,360
233,2024-02-27,"Печенье","Выпечка",3,80,240
233,2024-02-27,"Маффин","Выпечка",1,150,150
233,2024-02-27,"Раф","Кофе",2,280,560
234,2024-03-05,"Сырник","Выпечка",2,200,400
234,2024-03-05,"Маффин","Выпечка",3,150,450
234,2024-03-05,"Раф","Кофе",1,280,280
234,2024-03-05,"Печенье","Выпечка",3,80,240
235,2024-02-12,"Печенье","Выпечка",2,80,160
235,2024-02-12,"Латте","Кофе",1,250,250
235,2024-02-12,"Сырник","Выпечка",1,200,200
235,2024-02-12,"Преступление и наказание","Книги",2,500,1000
235,2024-02-12,"Маффин","Выпечка",3,150,450
236,2024-01-13,"Капучино","Кофе",3,220,660
236,2024-01-13,"Печенье","Выпечка",2,80,160
237,2024-01-18,"Маффин","Выпечка",3,150,450
237,2024-01-18,"Эспрессо","Кофе",1,150,150
237,2024-01-18,"Круассан","Выпечка",2,120,240
237,2024-01-18,"Печенье","Выпечка",3,80,240
237,2024-01-18,"Маффин","Выпечка",1,150,150
238,2024-01-30,"Круассан","Выпечка",2,120,240
239,2024-01-23,"Сырник","Выпечка",1,200,200
239,2024-01-23,"Американо","Кофе",3,180,540
240,2024-02-01,"Сырник","Выпечка",3,200,600
241,2024-01-19,"Круассан","Выпечка",1,120,120
241,2024-01-19,"Американо","Кофе",2,180,360
241,2024-01-19,"Капучино","Кофе",1,220,220
241,2024-01-19,"Печенье","Выпечка",2,80,160
241,2024-01-19,"Мастер и Маргарита","Книги",1,600,600
242,2024-03-09,"Круассан","Выпечка",1,120,120
242,2024-03-09,"Печенье","Выпечка",2,80,160
242,2024-03-09,"Мастер и Маргарита","Книги",3,600,1800
243,2024-01-10,"Капучино","Кофе",3,220,660
243,2024-01-10,"Латте","Кофе",2,250,500
244,2024-02-29,"Круассан","Выпечка",2,120,240
244,2024-02-29,"Мастер и Маргарита","Книги",3,600,1800
244,2024-02-29,"Сырник","Выпечка",2,200,400
244,2024-02-29,"Капучино","Кофе",1,220,220
245,2024-01-02,"Капучино","Кофе",3,220,660
246,2024-03-13,"Эспрессо","Кофе",2,150,300
246,2024-03-13,"Преступление и наказание","Книги",1,500,500
247,2024-03-30,"Маффин","Выпечка",3,150,450
247,2024-03-30,"Сырник","Выпечка",2,200,400
247,2024-03-30,"Маффин","Выпечка",2,150,300
247,2024-03-30,"Круассан","Выпечка",1,120,120
247,2024-03-30,"Преступление и наказание","Книги",1,500,500
248,2024-02-16,"Эспрессо","Кофе",2,150,300
248,2024-02-16,"Война и мир","Книги",3,450,1350
249,2024-02-21,"Капучино","Кофе",3,220,660
249,2024-02-21,"Война и мир","Книги",1,450,450
249,2024-02-21,"Война и мир","Книги",1,450,450
249,2024-02-21,"Маффин","Выпечка",3,150,450
250,2024-03-16,"Сырник","Выпечка",1,200,200
250,2024-03-16,"Сырник","Выпечка",3,200,600
251,2024-03-17,"Преступление и наказание","Книги",2,500,1000
251,2024-03-17,"Война и мир","Книги",2,450,900
252,2024-01-15,"Война и мир","Книги",2,450,900
252,2024-01-15,"Сырник","Выпечка",2,200,400
253,2024-01-03,"Латте","Кофе",1,250,250
254,2024-03-12,"Маффин","Выпечка",1,150,150
254,2024-03-12,"Американо","Кофе",1,180,180
255,2024-01-11,"Американо","Кофе",3,180,540
255,2024-01-11,"Эспрессо","Кофе",2,150,300
255,2024-01-11,"Печенье","Выпечка",2,80,160
255,2024-01-11,"Круассан","Выпечка",2,120,240
256,2024-01-14,"Маффин","Выпечка",3,150,450
256,2024-01-14,"Печенье","Выпечка",1,80,80
256,2024-01-14,"Сырник","Выпечка",2,200,400
257,2024-02-13,"Капучино","Кофе",3,220,660
258,2024-03-06,"Капучино","Кофе",1,220,220
258,2024-03-06,"Капучино","Кофе",1,220,220
259,2024-02-17,"Латте","Кофе",1,250,250
259,2024-02-17,"Эспрессо","Кофе",1,150,150
260,2024-03-28,"Сырник","Выпечка",1,200,200
261,2024-03-05,"Мастер и Маргарита","Книги",2,600,1200
261,2024-03-05,"Капучино","Кофе",1,220,220
262,2024-03-12,"Печенье","Выпечка",2,80,160
262,2024-03-12,"Мастер и Маргарита","Книги",1,600,600
262,2024-03-12,"Американо","Кофе",1,180,180
263,2024-01-06,"Преступление и наказание","Книги",1,500,500
264,2024-01-01,"Маффин","Выпечка",3,150,450
264,2024-01-01,"Круассан","Выпечка",1,120,120
265,2024-02-16,"Война и мир","Книги",1,450,450
265,2024-02-16,"Сырник","Выпечка",1,200,200
265,2024-02-16,"Американо","Кофе",2,180,360
265,2024-02-16,"Сырник","Выпечка",1,200,200
265,2024-02-16,"Печенье","Выпечка",2,80,160
266,2024-03-30,"Круассан","Выпечка",2,120,240
266,2024-03-30,"Круассан","Выпечка",2,120,240
267,2024-03-12,"Маффин","Выпечка",2,150,300
267,2024-03-12,"Печенье","Выпечка",2,80,160
267,2024-03-12,"Печенье","Выпечка",2,80,160
267,2024-03-12,"Круассан","Выпечка",3,120,360
267,2024-03-12,"Печенье","Выпечка",2,80,160
268,2024-02-21,"Раф","Кофе",1,280,280
269,2024-01-24,"Преступление и наказание","Книги",2,500,1000
269,2024-01-24,"Мастер и Маргарита","Книги",1,600,600
270,2024-02-12,"Раф","Кофе",1,280,280
270,2024-02-12,"Сырник","Выпечка",1,200,200
271,2024-01-29,"Преступление и наказание","Книги",2,500,1000
271,2024-01-29,"Американо","Кофе",3,180,540
272,2024-03-20,"Печенье","Выпечка",1,80,80
273,2024-02-29,"Война и мир","Книги",3,450,1350
273,2024-02-29,"Раф","Кофе",1,280,280
274,2024-03-30,"Преступление и наказание","Книги",2,500,1000
274,2024-03-30,"Печенье","Выпечка",1,80,80
274,2024-03-30,"Американо","Кофе",1,180,180
274,2024-03-30,"Круассан","Выпечка",1,120,120
274,2024-03-30,"Круассан","Выпечка",2,120,240
275,2024-02-14,"Печенье","Выпечка",3,80,240
275,2024-02-14,"Мастер и Маргарита","Книги",2,600,1200
276,2024-02-06,"Латте","Кофе",2,250,500
276,2024-02-06,"Маффин","Выпечка",2,150,300
276,2024-02-06,"Американо","Кофе",3,180,540
277,2024-01-25,"Сырник","Выпечка",2,200,400
277,2024-01-25,"Эспрессо","Кофе",1,150,150
277,2024-01-25,"Маффин","Выпечка",2,150,300
277,2024-01-25,"Мастер и Маргарита","Книги",1,600,600
277,2024-01-25,"Печенье","Выпечка",2,80,160
278,2024-02-01,"Печенье","Выпечка",2,80,160
279,2024-03-15,"Американо","Кофе",2,180,360
280,2024-01-11,"Латте","Кофе",3,250,750
280,2024-01-11,"Латте","Кофе",1,250,250
280,2024-01-11,"Сырник","Выпечка",2,200,400
281,2024-03-07,"Война и мир","Книги",2,450,900
281,2024-03-07,"Эспрессо","Кофе",1,150,150
282,2024-02-02,"Круассан","Выпечка",3,120,360
282,2024-02-02,"Круассан","Выпечка",3,120,360
282,2024-02-02,"Сырник","Выпечка",2,200,400
283,2024-02-14,"Маффин","Выпечка",3,150,450
284,2024-02-19,"Печенье","Выпечка",1,80,80
284,2024-02-19,"Сырник","Выпечка",2,200,400
284,2024-02-19,"Эспрессо","Кофе",1,150,150
285,2024-03-15,"Печенье","Выпечка",1,80,80
285,2024-03-15,"Латте","Кофе",2,250,500
285,2024-03-15,"Сырник","Выпечка",3,200,600
286,2024-01-19,"Латте","Кофе",2,250,500
286,2024-01-19,"Преступление и наказание","Книги",2,500,1000
286,2024-01-19,"Преступление и наказание","Книги",2,500,1000
287,2024-02-28,"Круассан","Выпечка",1,120,120
288,2024-02-29,"Раф","Кофе",2,280,560
289,2024-03-18,"Война и мир","Книги",2,450,900
289,2024-03-18,"Война и мир","Книги",3,450,1350
289,2024-03-18,"Маффин","Выпечка",1,150,150
290,2024-03-29,"Преступление и наказание","Книги",3,500,1500
291,2024-03-23,"Раф","Кофе",1,280,280
291,2024-03-23,"Сырник","Выпечка",2,200,400
292,2024-03-03,"Американо","Кофе",3,180,540
292,2024-03-03,"Маффин","Выпечка",2,150,300
