"transaction_id","date","product","category","quantity","price_per_unit","revenue","weekday_num","weekday_name","day_type","month_num","year","week"
126,2024-01-24,"Мастер и Маргарита","Книги",1,600,600,4,"ср","weekday",1,2024,4
126,2024-01-24,"Эспрессо","Кофе",3,150,450,4,"ср","weekday",1,2024,4
127,2024-01-28,"Маффин","Выпечка",1,150,150,1,"вс","weekend",1,2024,4
127,2024-01-28,"Война и мир","Книги",2,450,900,1,"вс","weekend",1,2024,4
127,2024-01-28,"Война и мир","Книги",3,450,1350,1,"вс","weekend",1,2024,4
127,2024-01-28,"Раф","Кофе",2,280,560,1,"вс","weekend",1,2024,4
128,2024-02-17,"Сырник","Выпечка",1,200,200,7,"сб","weekend",2,2024,7
128,2024-02-17,"Капучино","Кофе",2,220,440,7,"сб","weekend",2,2024,7
128,2024-02-17,"Эспрессо","Кофе",1,150,150,7,"сб","weekend",2,2024,7
129,2024-03-12,"Сырник","Выпечка",1,200,200,3,"вт","weekday",3,2024,11
129,2024-03-12,"Маффин","Выпечка",1,150,150,3,"вт","weekday",3,2024,11
129,2024-03-12,"Капучино","Кофе",3,220,660,3,"вт","weekday",3,2024,11
129,2024-03-12,"Война и мир","Книги",1,450,450,3,"вт","weekday",3,2024,11
130,2024-01-03,"Круассан","Выпечка",2,120,240,4,"ср","weekday",1,2024,1
130,2024-01-03,"Преступление и наказание","Книги",1,500,500,4,"ср","weekday",1,2024,1
130,2024-01-03,"Эспрессо","Кофе",3,150,450,4,"ср","weekday",1,2024,1
130,2024-01-03,"Война и мир","Книги",3,450,1350,4,"ср","weekday",1,2024,1
130,2024-01-03,"Война и мир","Книги",1,450,450,4,"ср","weekday",1,2024,1
131,2024-01-13,"Американо","Кофе",2,180,360,7,"сб","weekend",1,2024,2
131,2024-01-13,"Раф","Кофе",2,280,560,7,"сб","weekend",1,2024,2
131,2024-01-13,"Печенье","Выпечка",1,80,80,7,"сб","weekend",1,2024,2
131,2024-01-13,"Раф","Кофе",2,280,560,7,"сб","weekend",1,2024,2
132,2024-01-20,"Сырник","Выпечка",3,200,600,7,"сб","weekend",1,2024,3
133,2024-03-29,"Печенье","Выпечка",1,80,80,6,"пт","weekday",3,2024,13
133,2024-03-29,"Латте","Кофе",2,250,500,6,"пт","weekday",3,2024,13
134,2024-02-10,"Круассан","Выпечка",3,120,360,7,"сб","weekend",2,2024,6
135,2024-01-10,"Сырник","Выпечка",1,200,200,4,"ср","weekday",1,2024,2
135,2024-01-10,"Сырник","Выпечка",2,200,400,4,"ср","weekday",1,2024,2
136,2024-01-08,"Латте","Кофе",3,250,750,2,"пн","weekday",1,2024,2
137,2024-01-06,"Сырник","Выпечка",1,200,200,7,"сб","weekend",1,2024,1
138,2024-02-21,"Маффин","Выпечка",3,150,450,4,"ср","weekday",2,2024,8
138,2024-02-21,"Американо","Кофе",2,180,360,4,"ср","weekday",2,2024,8
138,2024-02-21,"Война и мир","Книги",1,450,450,4,"ср","weekday",2,2024,8
139,2024-02-08,"Маффин","Выпечка",1,150,150,5,"чт","weekday",2,2024,6
139,2024-02-08,"Круассан","Выпечка",3,120,360,5,"чт","weekday",2,2024,6
139,2024-02-08,"Эспрессо","Кофе",2,150,300,5,"чт","weekday",2,2024,6
139,2024-02-08,"Печенье","Выпечка",2,80,160,5,"чт","weekday",2,2024,6
139,2024-02-08,"Латте","Кофе",3,250,750,5,"чт","weekday",2,2024,6
140,2024-02-08,"Печенье","Выпечка",3,80,240,5,"чт","weekday",2,2024,6
140,2024-02-08,"Сырник","Выпечка",2,200,400,5,"чт","weekday",2,2024,6
140,2024-02-08,"Эспрессо","Кофе",1,150,150,5,"чт","weekday",2,2024,6
140,2024-02-08,"Маффин","Выпечка",3,150,450,5,"чт","weekday",2,2024,6
141,2024-03-13,"Круассан","Выпечка",3,120,360,4,"ср","weekday",3,2024,11
141,2024-03-13,"Американо","Кофе",2,180,360,4,"ср","weekday",3,2024,11
141,2024-03-13,"Раф","Кофе",2,280,560,4,"ср","weekday",3,2024,11
141,2024-03-13,"Преступление и наказание","Книги",3,500,1500,4,"ср","weekday",3,2024,11
141,2024-03-13,"Латте","Кофе",1,250,250,4,"ср","weekday",3,2024,11
142,2024-01-30,"Печенье","Выпечка",2,80,160,3,"вт","weekday",1,2024,5
143,2024-02-29,"Сырник","Выпечка",2,200,400,5,"чт","weekday",2,2024,9
143,2024-02-29,"Латте","Кофе",2,250,500,5,"чт","weekday",2,2024,9
143,2024-02-29,"Печенье","Выпечка",1,80,80,5,"чт","weekday",2,2024,9
143,2024-02-29,"Печенье","Выпечка",3,80,240,5,"чт","weekday",2,2024,9
143,2024-02-29,"Печенье","Выпечка",1,80,80,5,"чт","weekday",2,2024,9
144,2024-03-07,"Капучино","Кофе",1,220,220,5,"чт","weekday",3,2024,10
144,2024-03-07,"Эспрессо","Кофе",1,150,150,5,"чт","weekday",3,2024,10
144,2024-03-07,"Маффин","Выпечка",1,150,150,5,"чт","weekday",3,2024,10
145,2024-01-29,"Печенье","Выпечка",3,80,240,2,"пн","weekday",1,2024,5
145,2024-01-29,"Печенье","Выпечка",2,80,160,2,"пн","weekday",1,2024,5
146,2024-01-18,"Латте","Кофе",3,250,750,5,"чт","weekday",1,2024,3
146,2024-01-18,"Круассан","Выпечка",2,120,240,5,"чт","weekday",1,2024,3
146,2024-01-18,"Печенье","Выпечка",2,80,160,5,"чт","weekday",1,2024,3
146,2024-01-18,"Эспрессо","Кофе",3,150,450,5,"чт","weekday",1,2024,3
147,2024-01-17,"Маффин","Выпечка",1,150,150,4,"ср","weekday",1,2024,3
147,2024-01-17,"Эспрессо","Кофе",1,150,150,4,"ср","weekday",1,2024,3
147,2024-01-17,"Раф","Кофе",1,280,280,4,"ср","weekday",1,2024,3
147,2024-01-17,"Преступление и наказание","Книги",1,500,500,4,"ср","weekday",1,2024,3
148,2024-02-29,"Печенье","Выпечка",2,80,160,5,"чт","weekday",2,2024,9
148,2024-02-29,"Маффин","Выпечка",3,150,450,5,"чт","weekday",2,2024,9
149,2024-01-03,"Преступление и наказание","Книги",3,500,1500,4,"ср","weekday",1,2024,1
149,2024-01-03,"Печенье","Выпечка",1,80,80,4,"ср","weekday",1,2024,1
149,2024-01-03,"Сырник","Выпечка",3,200,600,4,"ср","weekday",1,2024,1
149,2024-01-03,"Сырник","Выпечка",1,200,200,4,"ср","weekday",1,2024,1
150,2024-03-25,"Сырник","Выпечка",1,200,200,2,"пн","weekday",3,2024,13
150,2024-03-25,"Маффин","Выпечка",1,150,150,2,"пн","weekday",3,2024,13
151,2024-02-20,"Сырник","Выпечка",1,200,200,3,"вт","weekday",2,2024,8
151,2024-02-20,"Капучино","Кофе",3,220,660,3,"вт","weekday",2,2024,8
151,2024-02-20,"Война и мир","Книги",2,450,900,3,"вт","weekday",2,2024,8
151,2024-02-20,"Американо","Кофе",1,180,180,3,"вт","weekday",2,2024,8
152,2024-01-15,"Война и мир","Книги",2,450,900,2,"пн","weekday",1,2024,3
152,2024-01-15,"Американо","Кофе",2,180,360,2,"пн","weekday",1,2024,3
152,2024-01-15,"Капучино","Кофе",1,220,220,2,"пн","weekday",1,2024,3
152,2024-01-15,"Мастер и Маргарита","Книги",3,600,1800,2,"пн","weekday",1,2024,3
153,2024-02-19,"Сырник","Выпечка",2,200,400,2,"пн","weekday",2,2024,8
153,2024-02-19,"Круассан","Выпечка",3,120,360,2,"пн","weekday",2,2024,8
153,2024-02-19,"Мастер и Маргарита","Книги",1,600,600,2,"пн","weekday",2,2024,8
154,2024-03-03,"Печенье","Выпечка",2,80,160,1,"вс","weekend",3,2024,9
154,2024-03-03,"Печенье","Выпечка",2,80,160,1,"вс","weekend",3,2024,9
155,2024-01-11,"Круассан","Выпечка",1,120,120,5,"чт","weekday",1,2024,2
155,2024-01-11,"Раф","Кофе",2,280,560,5,"чт","weekday",1,2024,2
155,2024-01-11,"Печенье","Выпечка",3,80,240,5,"чт","weekday",1,2024,2
155,2024-01-11,"Капучино","Кофе",1,220,220,5,"чт","weekday",1,2024,2
156,2024-01-05,"Преступление и наказание","Книги",1,500,500,6,"пт","weekday",1,2024,1
157,2024-01-07,"Сырник","Выпечка",1,200,200,1,"вс","weekend",1,2024,1
157,2024-01-07,"Маффин","Выпечка",2,150,300,1,"вс","weekend",1,2024,1
158,2024-03-12,"Печенье","Выпечка",2,80,160,3,"вт","weekday",3,2024,11
158,2024-03-12,"Печенье","Выпечка",2,80,160,3,"вт","weekday",3,2024,11
158,2024-03-12,"Маффин","Выпечка",3,150,450,3,"вт","weekday",3,2024,11
158,2024-03-12,"Круассан","Выпечка",3,120,360,3,"вт","weekday",3,2024,11
159,2024-03-10,"Маффин","Выпечка",2,150,300,1,"вс","weekend",3,2024,10
160,2024-02-07,"Маффин","Выпечка",1,150,150,4,"ср","weekday",2,2024,6
160,2024-02-07,"Раф","Кофе",1,280,280,4,"ср","weekday",2,2024,6
160,2024-02-07,"Печенье","Выпечка",1,80,80,4,"ср","weekday",2,2024,6
160,2024-02-07,"Круассан","Выпечка",3,120,360,4,"ср","weekday",2,2024,6
161,2024-02-06,"Печенье","Выпечка",2,80,160,3,"вт","weekday",2,2024,6
161,2024-02-06,"Раф","Кофе",3,280,840,3,"вт","weekday",2,2024,6
162,2024-01-15,"Эспрессо","Кофе",2,150,300,2,"пн","weekday",1,2024,3
162,2024-01-15,"Маффин","Выпечка",3,150,450,2,"пн","weekday",1,2024,3
162,2024-01-15,"Латте","Кофе",2,250,500,2,"пн","weekday",1,2024,3
162,2024-01-15,"Печенье","Выпечка",2,80,160,2,"пн","weekday",1,2024,3
162,2024-01-15,"Печенье","Выпечка",2,80,160,2,"пн","weekday",1,2024,3
163,2024-02-07,"Сырник","Выпечка",2,200,400,4,"ср","weekday",2,2024,6
163,2024-02-07,"Мастер и Маргарита","Книги",2,600,1200,4,"ср","weekday",2,2024,6
163,2024-02-07,"Сырник","Выпечка",3,200,600,4,"ср","weekday",2,2024,6
163,2024-02-07,"Война и мир","Книги",2,450,900,4,"ср","weekday",2,2024,6
164,2024-03-09,"Эспрессо","Кофе",1,150,150,7,"сб","weekend",3,2024,10
164,2024-03-09,"Сырник","Выпечка",3,200,600,7,"сб","weekend",3,2024,10
164,2024-03-09,"Сырник","Выпечка",2,200,400,7,"сб","weekend",3,2024,10
164,2024-03-09,"Латте","Кофе",2,250,500,7,"сб","weekend",3,2024,10
165,2024-02-27,"Маффин","Выпечка",2,150,300,3,"вт","weekday",2,2024,9
165,2024-02-27,"Преступление и наказание","Книги",2,500,1000,3,"вт","weekday",2,2024,9
165,2024-02-27,"Круассан","Выпечка",3,120,360,3,"вт","weekday",2,2024,9
165,2024-02-27,"Латте","Кофе",1,250,250,3,"вт","weekday",2,2024,9
166,2024-02-17,"Латте","Кофе",3,250,750,7,"сб","weekend",2,2024,7
166,2024-02-17,"Круассан","Выпечка",1,120,120,7,"сб","weekend",2,2024,7
166,2024-02-17,"Круассан","Выпечка",2,120,240,7,"сб","weekend",2,2024,7
167,2024-03-13,"Эспрессо","Кофе",1,150,150,4,"ср","weekday",3,2024,11
168,2024-01-24,"Эспрессо","Кофе",1,150,150,4,"ср","weekday",1,2024,4
169,2024-03-27,"Капучино","Кофе",1,220,220,4,"ср","weekday",3,2024,13
169,2024-03-27,"Война и мир","Книги",1,450,450,4,"ср","weekday",3,2024,13
169,2024-03-27,"Сырник","Выпечка",2,200,400,4,"ср","weekday",3,2024,13
170,2024-02-06,"Маффин","Выпечка",1,150,150,3,"вт","weekday",2,2024,6
171,2024-03-29,"Круассан","Выпечка",3,120,360,6,"пт","weekday",3,2024,13
171,2024-03-29,"Мастер и Маргарита","Книги",2,600,1200,6,"пт","weekday",3,2024,13
171,2024-03-29,"Мастер и Маргарита","Книги",2,600,1200,6,"пт","weekday",3,2024,13
171,2024-03-29,"Война и мир","Книги",3,450,1350,6,"пт","weekday",3,2024,13
172,2024-01-20,"Латте","Кофе",3,250,750,7,"сб","weekend",1,2024,3
173,2024-03-23,"Маффин","Выпечка",2,150,300,7,"сб","weekend",3,2024,12
174,2024-02-09,"Преступление и наказание","Книги",2,500,1000,6,"пт","weekday",2,2024,6
174,2024-02-09,"Раф","Кофе",1,280,280,6,"пт","weekday",2,2024,6
174,2024-02-09,"Преступление и наказание","Книги",3,500,1500,6,"пт","weekday",2,2024,6
174,2024-02-09,"Эспрессо","Кофе",1,150,150,6,"пт","weekday",2,2024,6
175,2024-01-25,"Печенье","Выпечка",2,80,160,5,"чт","weekday",1,2024,4
175,2024-01-25,"Круассан","Выпечка",2,120,240,5,"чт","weekday",1,2024,4
175,2024-01-25,"Мастер и Маргарита","Книги",3,600,1800,5,"чт","weekday",1,2024,4
175,2024-01-25,"Сырник","Выпечка",1,200,200,5,"чт","weekday",1,2024,4
176,2024-03-06,"Мастер и Маргарита","Книги",2,600,1200,4,"ср","weekday",3,2024,10
177,2024-02-28,"Печенье","Выпечка",1,80,80,4,"ср","weekday",2,2024,9
177,2024-02-28,"Маффин","Выпечка",1,150,150,4,"ср","weekday",2,2024,9
178,2024-03-08,"Мастер и Маргарита","Книги",3,600,1800,6,"пт","weekday",3,2024,10
179,2024-01-21,"Печенье","Выпечка",1,80,80,1,"вс","weekend",1,2024,3
180,2024-02-13,"Эспрессо","Кофе",2,150,300,3,"вт","weekday",2,2024,7
180,2024-02-13,"Капучино","Кофе",1,220,220,3,"вт","weekday",2,2024,7
180,2024-02-13,"Маффин","Выпечка",2,150,300,3,"вт","weekday",2,2024,7
180,2024-02-13,"Круассан","Выпечка",3,120,360,3,"вт","weekday",2,2024,7
181,2024-02-17,"Маффин","Выпечка",3,150,450,7,"сб","weekend",2,2024,7
181,2024-02-17,"Мастер и Маргарита","Книги",2,600,1200,7,"сб","weekend",2,2024,7
181,2024-02-17,"Круассан","Выпечка",1,120,120,7,"сб","weekend",2,2024,7
182,2024-02-26,"Маффин","Выпечка",2,150,300,2,"пн","weekday",2,2024,9
182,2024-02-26,"Круассан","Выпечка",3,120,360,2,"пн","weekday",2,2024,9
183,2024-02-15,"Капучино","Кофе",2,220,440,5,"чт","weekday",2,2024,7
183,2024-02-15,"Печенье","Выпечка",1,80,80,5,"чт","weekday",2,2024,7
184,2024-03-15,"Латте","Кофе",3,250,750,6,"пт","weekday",3,2024,11
185,2024-01-02,"Латте","Кофе",1,250,250,3,"вт","weekday",1,2024,1
185,2024-01-02,"Война и мир","Книги",3,450,1350,3,"вт","weekday",1,2024,1
185,2024-01-02,"Преступление и наказание","Книги",3,500,1500,3,"вт","weekday",1,2024,1
186,2024-03-23,"Капучино","Кофе",3,220,660,7,"сб","weekend",3,2024,12
186,2024-03-23,"Война и мир","Книги",3,450,1350,7,"сб","weekend",3,2024,12
186,2024-03-23,"Маффин","Выпечка",1,150,150,7,"сб","weekend",3,2024,12
186,2024-03-23,"Латте","Кофе",2,250,500,7,"сб","weekend",3,2024,12
186,2024-03-23,"Сырник","Выпечка",3,200,600,7,"сб","weekend",3,2024,12
187,2024-01-07,"Раф","Кофе",1,280,280,1,"вс","weekend",1,2024,1
187,2024-01-07,"Раф","Кофе",3,280,840,1,"вс","weekend",1,2024,1
187,2024-01-07,"Маффин","Выпечка",1,150,150,1,"вс","weekend",1,2024,1
187,2024-01-07,"Маффин","Выпечка",2,150,300,1,"вс","weekend",1,2024,1
187,2024-01-07,"Мастер и Маргарита","Книги",3,600,1800,1,"вс","weekend",1,2024,1
188,2024-02-04,"Сырник","Выпечка",2,200,400,1,"вс","weekend",2,2024,5
189,2024-02-08,"Латте","Кофе",2,250,500,5,"чт","weekday",2,2024,6
189,2024-02-08,"Мастер и Маргарита","Книги",3,600,1800,5,"чт","weekday",2,2024,6
190,2024-03-29,"Капучино","Кофе",3,220,660,6,"пт","weekday",3,2024,13
190,2024-03-29,"Маффин","Выпечка",1,150,150,6,"пт","weekday",3,2024,13
190,2024-03-29,"Преступление и наказание","Книги",2,500,1000,6,"пт","weekday",3,2024,13
190,2024-03-29,"Круассан","Выпечка",1,120,120,6,"пт","weekday",3,2024,13
191,2024-03-30,"Мастер и Маргарита","Книги",1,600,600,7,"сб","weekend",3,2024,13
191,2024-03-30,"Эспрессо","Кофе",2,150,300,7,"сб","weekend",3,2024,13
192,2024-03-29,"Преступление и наказание","Книги",2,500,1000,6,"пт","weekday",3,2024,13
192,2024-03-29,"Маффин","Выпечка",2,150,300,6,"пт","weekday",3,2024,13
192,2024-03-29,"Печенье","Выпечка",2,80,160,6,"пт","weekday",3,2024,13
192,2024-03-29,"Печенье","Выпечка",2,80,160,6,"пт","weekday",3,2024,13
192,2024-03-29,"Латте","Кофе",2,250,500,6,"пт","weekday",3,2024,13
193,2024-01-16,"Маффин","Выпечка",2,150,300,3,"вт","weekday",1,2024,3
193,2024-01-16,"Круассан","Выпечка",2,120,240,3,"вт","weekday",1,2024,3
193,2024-01-16,"Круассан","Выпечка",2,120,240,3,"вт","weekday",1,2024,3
193,2024-01-16,"Преступление и наказание","Книги",2,500,1000,3,"вт","weekday",1,2024,3
194,2024-01-17,"Печенье","Выпечка",2,80,160,4,"ср","weekday",1,2024,3
195,2024-02-20,"Маффин","Выпечка",1,150,150,3,"вт","weekday",2,2024,8
195,2024-02-20,"Преступление и наказание","Книги",1,500,500,3,"вт","weekday",2,2024,8
195,2024-02-20,"Маффин","Выпечка",2,150,300,3,"вт","weekday",2,2024,8
195,2024-02-20,"Печенье","Выпечка",2,80,160,3,"вт","weekday",2,2024,8
196,2024-01-22,"Круассан","Выпечка",2,120,240,2,"пн","weekday",1,2024,4
196,2024-01-22,"Маффин","Выпечка",2,150,300,2,"пн","weekday",1,2024,4
196,2024-01-22,"Капучино","Кофе",3,220,660,2,"пн","weekday",1,2024,4
